Year,Canton,Einwohner in 1000,pro km²,Veränderung in %,Ausländer in %,Altersverteilung in % 0–19,Altersverteilung in % 20–64,Altersverteilung in % 65 und mehr,Städtische Bevölkerung in %,Deutsch,Französisch,Italienisch,Rätoromanisch,Englisch,Römisch-katholisch ,Evangelisch-reformiert,Ohne Religionszugehörigkeit,Siedlungsflächen in %,Landwirtschaftsflächen in %,Wald und Gehölze in %,Unproduktive Flächen in %,Nettoerwerbsquote (15-64-Jährige),Arbeitslosenquote (gemäss SECO),Bruttoinlandprodukt pro Einwohner in Fr.,Veränderung des kantonalen BIP in %,"Beschäftigte, Total in 1000",im 1. Sektor,im 2. Sektor,im 3. Sektor,"Arbeitsstätten, Total",im 1. Sektor.1,im 2. Sektor.1,im 3. Sektor.1,Neu gebaute Wohnungen pro 1000 Einwohner,Leerwohnungsziffer,Personenwagen pro 1000 Einwohner,Hauptverkehrsmittel der erwerbstätigen Pendler in % Öffentlicher Verkehr ,Hauptverkehrsmittel der erwerbstätigen Pendler in % Motorisierter Individualverkehr,Sozialhilfequote,Ärtze im ambulanten Sektor pro 100 000 Einwohner,Spitäler Betten pro 1000 Einwohner,Spitäler Hospitalisierungsrate der Akutpflege (pro 1000 Einwohner) ,Ohne nachobligatorische Ausbildung (ab 25 Jahren),Sekundarstufe II (ab 25 Jahren),Tertiärstufe (ab 25 Jahren),FDP,CVP,SP,SVP,BDP,EVP/CSP,GLP,PdA/Sol.,GPS,Kleine Rechtsparteien,Anzahl Privathaushalte in 1000,Durchschnittliche Haushaltsgrösse in Personen,Wohneigentumsquote,Bevölkerungsbewegung (in ‰) Rohe Heiratsziffer,Bevölkerungsbewegung (in ‰) Rohe Scheidungsziffer,Bevölkerungsbewegung (in ‰) Rohe Geburtenziffer,Bevölkerungsbewegung (in ‰) Rohe Sterbeziffer,Veränderung in %.1,Veränderung in %.2,Anteil Biofläche an der gesamten landwirtschaftlichen Nutzfläche in %,Landwirtschaftliche Nutzfläche pro Betrieb in ha,Durchschnittliche Wohnfläche pro Bewohner in m²,Ankünfte in Hotels und Kurbetrieben in 1000,Logiernächte in Hotels und Kurbetrieben in 1000,Spitäler Durchschnittliche Spitalaufenthaltsdauer bei der Akutpflege in Tagen,Hochschulabschlussquote,gemäss Strafgesetzbuch (StGB) ,gemäss Betäubungsmittelgesetz (BetmG) ,gemäss Ausländergesetz (AuG)
2021,BE,1039.474,177.9735335864,6.0902100628,16.5743443318,19.0231790309,59.9137640768,21.0630568922,74.7397241297,83.67607627420969,10.977364005661876,3.148555186024834,0.091447165034466,4.413155805148624,15.37866669735434,47.543758702832086,23.976201710070544,6.9129442561,42.578783099,31.3323488942,19.1759237507,82.4,2.5,79114.62118,1.83062052,642.148,32.529,131.387,478.232,80394.0,10763.0,11612.0,58019.0,4.8199735047,1.8609109366,519.7999569,31.701444079948597,48.60991804479917,3.96666,226.0,4.8,156.0,16.276527264150698,50.902115926392135,32.821356809457164,8.360142453,1.872670843,16.822887211,30.030827962,8.041438968,4.176610747,9.735170906,0.617153166,13.585042099,2.817933211,474.607,2.1478001799,38.8,4.4108055577,1.865553826,9.5765096404,9.3200562462,19.3141996583,-3.1678490606,13.3796253494,18.7129080456,46.0,2887.038,5634.247,4.8,25.13,52.1190325969,11.6360073702,3.0135935388
2021,LU,413.12,289.0709732495,9.4038823124,18.7867931836,20.2880518978,61.8636231603,17.8483249419,63.8628001549,88.61465317352874,1.6268958277899772,3.330107221908708,0.1951896047087581,4.587705883900925,58.80129005470744,9.378919944678524,20.887073429609856,9.6338262081,53.4494535519,29.9320957891,6.9846244509,82.9,2.2,69256.29787,1.01096264,253.856,13.617,57.43,182.809,32255.0,4709.0,4607.0,22939.0,7.7514231032,1.5045304349,532.345925,25.627763912605637,56.29405840886204,2.39307,180.0,3.8,128.2,18.756418948400047,48.06206493794178,33.181180482369285,15.558173557,25.490116765,13.517649597,24.746008953,0.0,0.712169323,7.0978447,0.0,12.228227894,0.148821562,179.274,2.2615382041,34.4,4.8013983617,1.6312598991,10.5922494491,7.5460964631,31.7187070781,-3.9628974627,10.6568119935,16.8323300178,46.7,1282.445,2217.819,5.2,24.39,41.8110299665,7.2346462153,2.5661873683
2021,UR,36.703,34.7125806269,3.6163965897,12.5848023322,20.0446829959,59.1641010272,20.7912159769,88.5894885977,93.42545788748112,0.0,1.4024458084421978,0.0,3.2921945775618724,74.82111205934484,5.031838771089083,14.73445808442198,1.855430642,24.1763448853,20.0984855524,53.8697389204,79.7,1.4,54290.76041,3.42883327,18.853,1.505,5.409,11.939,2798.0,587.0,411.0,1800.0,9.8349816799,1.4297021866,554.22282,11.67040506663148,63.12838105290936,1.21593,114.0,1.6,143.4,24.87808566136166,52.87869050769289,22.24322383094545,0.0,39.205020921,22.251046025,36.326359833,0.0,0.0,0.0,0.0,0.0,0.0,15.499,2.3120201303,42.9,4.7856049005,1.2852767447,9.3524392912,8.3953183111,23.5767326733,-5.5186435755,15.3906743477,12.3790532967,46.7,165.952,297.279,4.8,24.21,18.8016358796,1.5919633299,2.3330497077
2021,SZ,160.48,188.5094736348,9.3709534519,21.8799850449,19.2821535394,62.5654287139,18.1524177468,82.0507228315,88.31580902842282,1.8822218093999628,3.498420954857886,0.2757418391231655,6.342188370796953,56.51866988668029,11.30596321753669,21.822775404049786,6.0603724547,40.5438146317,33.7367708115,19.6590421021,82.1,1.5,62039.72437,2.00671555,84.43,4.45,21.169,58.811,15504.0,1630.0,2421.0,11453.0,7.9338338599,1.3030537979,646.1156661,19.795463894129163,65.94516389838442,1.41426,156.0,2.0,148.1,19.944162436548226,47.018612521150594,33.03722504230119,23.098084599,18.397850201,13.814815178,36.892794445,0.0,0.602669596,4.58401577,0.0,2.609770211,0.0,69.332,2.2751399065,39.4,4.6113657339,1.9208809773,9.610661828,6.9264340127,31.4695340502,-3.5009564739,12.2703579347,15.3945009097,49.9,309.622,566.849,4.2,26.2,24.6787924481,6.3016366664,2.3623284013
2021,OW,37.93,78.9188964255,6.5898552761,14.6823095175,20.0105457422,60.6854732402,19.3039810177,27.5718428684,92.00947119179165,1.469452817679558,1.217323283346488,0.5632343488555643,3.479084451460142,68.07576953433308,10.355169692186267,15.76006314127861,3.8296918311,36.857981412,40.6958258601,18.6165008968,84.4,1.2,67457.56564,1.88061577,22.558,1.709,7.327,13.522,3670.0,642.0,543.0,2485.0,5.4557551564,0.9199632015,604.7408895,12.251775183535925,68.9252617643519,1.07027,134.0,1.3,132.2,20.157389358169084,52.02151469208,27.82109594975092,11.591707418,36.67607962,2.920311316,37.275294442,0.0,0.0,0.0,0.0,0.0,0.0,16.192,2.3086709486,47.3,4.9887159995,1.4253474284,9.1591769938,7.3642950469,34.2142857143,-4.3278133432,35.0391104176,12.7969129721,48.4,349.481,638.622,4.1,26.53,35.5170317909,3.8582489892,1.3741708729
2021,NW,43.087,178.5323609845,5.0287636505,14.779399819,18.0982662984,60.9951957667,20.9065379349,50.5210388284,90.63251037797684,1.6392708105746123,3.2335590998470614,0.0,5.418396329473454,62.65020755953682,11.281953244483288,20.237054839414466,5.370732768,37.0261651084,33.311589476,24.2915126477,84.8,1.4,73728.59797,2.62517039,24.425,1.22,7.0,16.205,4080.0,452.0,580.0,3048.0,3.5141613722,1.7825474058,624.9913241,15.88569027106535,66.87854591300693,0.92081,130.0,2.3,136.6,17.199494404538026,47.81884884545426,34.98165675000771,0.0,35.795983508,0.0,64.204016492,0.0,0.0,0.0,0.0,0.0,0.0,19.112,2.2197048974,39.7,4.3332174719,2.0623334492,8.8981578033,7.7858880779,27.7586206897,-3.4486016629,20.7709693198,14.0828978622,50.0,198.243,330.908,4.6,24.74,26.1434884205,2.961386299,1.3650139972
2021,GL,40.59,59.6297928603,5.1336510568,24.2054693274,19.1943828529,60.450849963,20.354767184,76.7110125647,86.46970544095578,1.224406615072242,5.47921019333196,0.5984893034752671,4.004943648294736,30.08563105081953,30.944884206809288,24.83889003325192,2.9105816787,30.0424551012,30.8288227828,36.2181404374,82.1,2.1,69860.27602,-2.670051,22.003,1.042,7.946,13.015,3317.0,386.0,627.0,2304.0,6.6172643684,1.8288983271,588.3969012,14.457028647568288,64.91783255607373,1.95778,136.0,3.6,154.2,23.72033699191085,52.10955593595811,24.17010707213104,0.0,0.0,28.192747339,0.0,63.027197477,0.0,0.0,0.0,2.749310209,0.0,18.064,2.2048826395,44.4,4.2966676133,1.4322225378,10.1984122085,10.2724926846,17.1462125661,-3.9298049099,31.5338052557,19.5544225352,50.0,66.856,134.958,5.6,21.69,16.8056827463,1.4355369651,1.1137786798
2021,ZG,127.642,616.1517667503,12.8526590336,28.3347174128,20.2919101863,62.4128421679,17.2952476458,100.0,80.34513649865623,3.444764015276533,4.327408175774435,0.1802313451836484,12.145787165825828,48.00509217784903,12.6832948276675,26.56513744165213,13.849440744,43.4250764526,27.3511792552,15.3743035482,80.1,2.5,160883.5455,3.09945276,115.792,1.866,22.815,91.111,18200.0,585.0,1695.0,15920.0,6.0755375894,0.701955689,680.9763712,33.13600737667128,47.697556477639466,1.62492,211.0,4.4,132.0,12.469520959996592,41.62292236762247,45.907556672380935,14.676798965,23.781401048,9.345428552,26.610899312,0.0,0.820341752,5.535604874,0.0,19.229525495,0.0,54.949,2.2869205991,32.6,4.880559889,1.9176434991,10.4448697142,6.2166229826,27.4971075974,-6.0204914317,16.2818324357,19.3784539162,47.4,133.907,278.756,4.3,29.78,32.198806342,5.1562241302,2.2706308096
2021,FR,321.783,201.9626179956,15.5443763398,22.8278063167,22.1826510412,61.8140175211,16.0033314376,74.7733721172,26.056332665788453,69.03949682852726,2.4149641733992246,0.0615120158078689,3.887624022478241,57.97056203217922,11.806406907947338,20.792753965292743,8.374566972,56.2532533191,26.9491495001,8.4230302088,79.3,3.3,61236.99758,1.88325503,153.802,8.643,38.353,106.806,22004.0,2860.0,3478.0,15666.0,9.0867542228,1.8914989176,591.0220448,18.25393818619911,70.21299165763732,2.29077,156.0,2.7,128.3,25.853686666607523,42.05488080768651,32.09143252570597,15.420336853,17.801419498,21.225821533,20.181175819,0.652053895,3.99422386,5.380066349,0.0,12.463795507,0.734451756,133.515,2.3665056361,42.2,4.187373243,1.9547320284,10.9227677881,6.5542851879,34.6449874928,-4.3107045091,8.903679162,27.500547212,45.3,298.771,481.899,5.3,29.8,36.8606336716,14.9193320657,4.4867812522
2021,SO,275.247,348.2155734076,7.8199182087,22.9404861815,19.0200074842,61.1141992465,19.8657932693,85.9355415318,87.13562071762655,2.9383338223365145,4.786334374622461,0.1805915025629519,4.27805871489964,31.20760773890682,18.79239226109318,35.864068621528794,13.856801245,42.310563407,42.7420069082,1.0906284398,81.4,2.9,68639.70042,2.06129268,144.858,4.208,37.917,102.733,18207.0,1444.0,3074.0,13689.0,5.2904594889,3.220715874,581.2755771,21.70730676583696,62.81367535815407,3.39759,159.0,2.6,158.5,18.522117682858,53.132990758327566,28.344891558814435,18.520253856,14.198910536,18.440053101,25.909276062,1.988767673,1.199423399,6.807988839,0.0,11.41721066,0.602560937,122.863,2.2052530054,47.3,4.5911957713,1.7722963819,9.4522473703,8.4275245651,24.3896900193,-5.7817474853,16.6677126345,23.508018175,49.9,231.378,435.355,5.2,24.12,53.8005959135,6.844952671,1.8192200414
2021,BS,195.844,5300.2435723951,5.8902406056,36.6408978575,17.3449275954,62.8638099712,19.7912624334,100.0,76.82066384440763,5.03957297993742,6.148843487330511,0.1639958586416344,12.112399533713726,14.942634517455058,14.589852138167986,52.840051536904106,71.0654407788,12.0335316387,12.4121146566,4.4889129259,77.5,3.8,203966.653,3.05867743,190.756,0.075,35.493,155.188,16924.0,21.0,1466.0,15437.0,4.0998824185,0.9614178449,337.0403459,47.17066545948393,17.178461847995575,6.02415,442.0,10.9,171.7,18.26982688730984,36.88438034377278,44.84647404672203,21.376396421,4.570072075,32.650037138,12.350466749,0.367651176,2.017789091,5.698406596,0.0,17.695032417,0.282176943,97.49,1.9450610319,15.8,4.9461099306,2.0173574665,10.547605028,10.5629656179,1.3107170393,-5.6722689076,40.9984205699,35.1867416667,41.4,757.234,1423.481,5.5,24.88,109.0231354549,18.201328774,17.3746957888
2021,BL,289.468,559.1747638457,5.4897158934,23.0951262316,19.1585943869,58.6627882875,22.1786173256,97.6318625893,86.17525904448213,3.2481693368543394,5.515604272847867,0.1083728104940223,6.701274379751203,26.22766344546616,27.63839320549836,32.462801499850094,17.4315293391,40.506818094,41.3315563797,0.7300961873,77.6,2.5,73549.85891,0.73542068,150.816,3.115,39.988,107.713,19664.0,980.0,3158.0,15526.0,4.6302909523,1.1353822173,518.036872,38.31307314992536,45.26107201251155,3.02223,246.0,3.4,170.5,16.526817917393835,49.56137289121583,33.91134380453752,16.519484699,8.488285778,21.795546877,25.14782189,1.182940787,3.49671446,5.257595869,0.0,17.995692413,0.0,128.744,2.2155517927,44.1,4.4009695291,1.7728531856,8.805401662,8.5907202216,17.4235523748,-5.6727698052,18.0068646887,23.611269129,47.9,145.582,283.106,5.0,33.98,36.2368636597,2.9396248941,0.4615939916
2021,SH,82.348,276.1872819962,7.8474514118,26.0564919609,18.7047651431,59.8690921455,21.4261427114,89.7435274688,86.79645252000866,1.7679717355252722,3.8762708198139735,0.0,5.192876198716562,21.06280193236715,32.56759679861562,28.71439901939577,11.4030090809,43.8896893744,43.3569011158,1.3504004289,79.9,3.6,91378.51408,4.15366081,46.586,1.882,13.095,31.609,6529.0,579.0,937.0,5013.0,3.7246008039,2.029154519,562.0738862,30.343007915567284,54.75533701127369,2.71371,187.0,3.6,146.2,17.626058333196863,52.517891358105565,29.856050308697576,11.034767528,2.142208275,26.15575192,39.451647535,0.0,1.879593691,5.949293914,0.0,6.829630853,3.4,37.719,2.1450462632,41.6,4.9044961938,1.9837044159,8.8110551969,9.8455022849,14.5069000337,-3.8884812913,6.4957350113,29.7233953184,51.2,90.24,148.298,5.3,27.71,41.9314314986,8.5741117928,4.7932090107
2021,AR,55.445,228.3190578158,4.5796631269,16.4595545135,20.1965912165,59.8701415817,19.9332672017,76.6092524123,90.78998911860718,1.116697127312296,2.254624591947769,0.0,4.646354733405876,27.74755168661589,37.61915125136017,21.72361262241567,9.1840935287,54.7917009715,34.5010703112,1.5231351885,80.6,2.1,58807.11516,2.91916892,27.307,1.696,7.742,17.869,5096.0,729.0,825.0,3542.0,4.4945449273,1.6446021564,579.4981352,21.17197341557708,62.78180791451283,2.33371,177.0,9.1,165.5,17.924903148902356,50.35015396841164,31.724942882686005,48.436899423,0.0,0.0,49.455477258,0.0,0.0,0.0,0.0,0.0,0.0,24.008,2.2711596135,46.7,4.987395983,2.0058005584,10.0832136178,8.7460132455,21.912568306,-2.8390016056,23.9442632203,17.2010582609,51.1,65.324,111.803,4.3,29.87,32.190317558,3.7295868487,1.0138682695
2021,AI,16.128,93.5064935065,2.8046914839,11.2599206349,21.1123511905,59.3129960317,19.5746527778,0.0,94.90580256217032,0.0,1.5423310474755088,0.0,3.263286284853052,73.97136397889977,9.21627731725697,10.92690278824416,4.716050815,53.7212135275,31.9508092117,9.6119264458,79.9,1.1,64868.07176,2.68760453,8.997,1.039,2.822,5.136,1864.0,478.0,288.0,1098.0,8.3203973921,2.1465581051,608.9811087,5.73416347361809,73.52386934673368,0.92908,93.0,2.1,141.1,20.870936651187243,50.573906948216944,28.555156400595813,0.0,61.271471578,8.730299274,29.077386223,0.0,0.0,0.0,0.0,0.0,0.0,6.508,2.430393362,56.9,4.8957332755,0.9915409166,10.7830074675,8.3041551762,39.5547945205,-2.7296587927,6.3729564587,15.9695964126,50.1,89.806,161.15,4.4,23.45,17.0950758749,0.6193868071,0.0
2021,SG,510.734,261.7672082415,6.6457579447,24.4389447344,20.4771955656,60.9918274483,18.5309769861,82.4386079642,87.66390171430186,1.2810762830187346,3.5253731273000395,0.3642391122642864,4.119881051325458,41.97791020458136,19.320918909119165,22.02928510716447,9.5571543238,46.4975649151,30.4988846375,13.4463961236,81.2,2.5,76218.83284,2.20638725,304.063,11.309,88.73,204.024,38662.0,4117.0,6690.0,27855.0,5.3340096615,2.4073195371,557.1630323,22.79540176079794,59.59076751345804,2.09475,200.0,4.5,149.2,19.732096017048438,50.863702217764406,29.40420176518716,14.994611338,18.780428983,12.690110486,31.319242422,0.636465038,1.56428209,7.31853147,0.0,10.535650584,1.179099528,222.993,2.2541963201,40.6,4.9625355081,1.9166737855,10.3472891143,7.9475192723,24.196645756,-4.3258853929,13.8346198461,18.2453813525,47.8,477.84,978.598,5.0,23.09,36.7305696114,6.9411479682,2.2336157196
2021,GR,199.021,28.009862935,3.3225868415,18.7829425036,17.7775209651,60.5297933384,21.6926856965,44.9128483929,75.23949542768091,1.349054662001235,13.234143903084478,14.710223764297686,3.4237995824634657,40.22523449675086,31.511070598959098,21.28436590314329,1.9511611541,28.7618578466,27.6409570725,41.6460239268,81.6,1.9,73365.99599,2.18423141,130.594,7.071,26.999,96.524,20723.0,2435.0,3015.0,15273.0,7.4638179172,1.3951897868,574.5416602,17.53324281299747,54.36136342354153,1.27483,184.0,5.2,148.7,18.131322885933308,53.06662049031296,28.80205662375374,13.630094131,16.348576979,17.118767695,29.938917101,9.099865528,0.0,8.347304851,0.0,5.516473716,0.0,92.439,2.1184781315,44.3,4.3029693005,1.7211877202,8.2033215903,8.7971816809,22.8118355776,-6.0242903064,65.7709182724,24.9677320889,47.3,1992.554,5256.016,4.7,27.28,33.1637925385,6.4573367141,0.5847393121
2021,AG,685.845,491.6204921617,12.1640450982,25.2965320153,20.2391210842,61.8250479336,17.9358309822,85.0369981556,86.35452768228411,1.975757236632732,5.074123682857652,0.1417069622754344,5.514948888057327,30.18489828321227,22.20440580399453,31.72787393203493,16.9899212935,44.0592613697,36.3973075964,2.5535097404,81.7,3.4,64995.81418,1.64188707,343.988,10.119,94.38,239.489,45250.0,3420.0,7184.0,34646.0,7.6201064699,2.6547219883,588.815804,24.102513906140302,62.54657881946319,2.10555,172.0,4.6,147.1,17.58843231762111,49.90924143372632,32.50212699823265,13.554601603,9.894579191,16.466316447,31.528317065,3.068081119,3.643545177,8.505534944,0.0,9.781515892,0.996939655,297.256,2.277841322,47.3,4.6655112855,2.0395116902,10.3280520097,7.3267001551,23.4730848861,-6.9038695986,11.3054753082,19.1894776181,50.0,378.967,751.363,5.0,24.7,36.1261384798,4.8923116394,1.9330381432
2021,TG,279.547,323.8833984081,12.5191189966,25.1524788318,20.2516929175,61.8082111416,17.9400959409,67.037743206,89.09951996705404,1.2676473237841526,3.6828264888957527,0.1372059808930586,3.870721422167312,30.049461839740207,29.843978567966055,25.388552136554143,12.2742080261,51.9389617856,21.3895976843,14.397232504,81.6,2.5,62739.07927,2.37711829,137.652,8.672,41.508,87.472,20762.0,2667.0,3584.0,14511.0,7.7026745702,2.482904889,632.2810267,16.260020477986163,66.34118322802986,1.50142,164.0,5.6,151.5,17.744815272627385,53.18196087664568,29.07322385072694,11.453251962,12.691685861,12.642046443,36.674715675,2.274830727,2.667306876,8.147823404,0.0,10.599175615,2.849163437,121.701,2.2669164592,45.4,4.891919161,1.8956186749,10.3737462209,7.4997437138,26.5357031494,-4.8343281651,15.8060851275,19.5267515606,51.7,199.509,402.889,5.1,24.01,34.0685494372,4.1270002026,2.039989583
2021,TI,351.491,128.2331824168,5.3147087816,27.556324344,17.9592080594,59.0763348137,22.9644571269,92.7964016148,10.21659229019498,4.696390573199122,88.59738648416081,0.1423991515078745,3.872912956181252,62.79808955861066,3.931613669261505,24.2383916004616,5.6470797404,12.9437283314,50.693572762,30.7156191661,72.2,3.6,87612.35896,3.84691789,235.703,3.351,51.616,180.736,38952.0,1185.0,5434.0,32333.0,5.7052548847,2.712031961,632.1704406,17.747730313254635,67.22816346792989,2.68266,236.0,5.2,162.6,22.846755835419096,45.18009294389013,31.973151220690774,20.528249984,18.196590564,14.068040661,11.658416492,0.0,0.0,0.989424016,0.829912675,12.112355204,17.982277049,163.671,2.1134348785,38.1,3.4192448151,2.0515468891,7.0768436256,9.1879790135,21.6282453856,-16.134531214,22.2290563035,12.8984174838,48.3,1110.128,2309.518,6.3,32.27,40.0432440999,10.3270759574,2.3914440077
2021,VD,805.098,285.3854361258,12.8724864394,33.0002061861,21.9009362835,61.5327575028,16.5663062137,89.6343053889,5.491711227505273,82.57014337582972,4.980415549475466,0.0472248377092736,8.912674958989825,27.74631212775088,21.40563703485028,36.37412235183838,9.3209970706,42.4078749521,32.1370645132,16.1340634641,76.5,4.5,74060.08303,4.94584748,453.467,13.423,74.113,365.931,61228.0,3913.0,8186.0,49129.0,6.5033556962,1.3691357076,521.7338531,32.90301958916888,54.47426271534713,4.4938,247.0,4.6,126.7,22.90002962921158,37.39065410011852,39.7093162706699,23.339751958,2.425096478,20.387705362,17.378684016,0.376039244,1.300073599,8.372753395,4.068433365,19.677598961,0.403892911,354.496,2.22606461,29.8,3.9233457774,2.1293532214,10.7302946,6.799468659,24.7780972622,-5.1017493504,10.5734137506,30.0075615427,43.0,1492.314,2959.356,5.7,28.34,57.3175080868,9.3424847806,4.0793598158
2021,VS,345.525,66.2700977581,10.5029358714,22.580710513,19.617393821,60.4607481369,19.9218580421,78.8987772231,24.58508343346272,67.83924818122323,4.571094174720302,0.0,3.8491237668503047,68.89917691910814,5.590509465257122,17.842537734640384,3.5337440691,18.9872472855,23.9763664238,53.5026422216,77.7,3.7,56627.28938,4.16160702,180.185,10.218,38.189,131.778,29392.0,2916.0,4453.0,22023.0,9.0434395527,2.4043879792,643.9679609,13.42451015791374,67.87269632369738,1.82669,184.0,3.9,139.4,26.338662543547805,46.04579983628793,27.615142180375905,16.481001968,34.784426029,15.066706393,19.775916248,0.0,1.030498026,0.796211111,0.0,10.588353818,0.0,152.632,2.2202749096,54.5,4.2466786564,2.0624238557,9.1025120381,8.4063352091,34.6288464343,-10.5499499554,21.2387841303,13.5485861642,46.1,1845.418,4259.95,5.9,28.92,34.2225000363,10.5566135105,2.168888372
2021,NE,176.496,246.2551624065,2.5632681524,25.260062551,20.9574154655,59.7900235699,19.2525609646,87.8427839724,4.717290357825731,87.71851953018302,5.680142037694619,0.0,4.624419557497951,19.69816989893472,19.19352635891833,48.77219338978421,8.3526537531,41.6947124374,38.4787973974,11.4738364121,76.2,4.6,93276.99261,5.05268748,107.5,2.434,35.341,69.725,13643.0,868.0,2402.0,10373.0,2.9387966106,2.3526724532,547.0172463,27.86814430839813,59.13099174784758,7.03534,245.0,3.3,137.5,25.860921380009824,42.17365810367506,31.965420516315117,22.348833882,4.172843039,16.634139362,12.658749463,0.0,0.0,9.067391615,14.123909,20.808127057,0.0,81.535,2.1284356411,30.3,3.5942107736,2.2187883831,9.4524913258,8.9713764978,18.4131471992,-2.4582276266,9.6797621058,40.4713021907,45.1,133.079,230.001,5.0,31.45,64.2635001414,9.4204127792,3.1212892282
2021,GE,504.128,2050.8013993979,10.1401527151,39.9573124286,21.0416798908,62.5428462613,16.4154738479,100.0,4.010464987779711,79.64415957564371,6.403380047133565,0.0847748871133133,12.161179315715216,30.993017344843448,8.164078261249477,44.2765100602148,33.3557665061,39.533153868,12.3937376027,14.7173420232,73.9,4.9,109846.9222,3.32854365,360.367,1.971,47.114,311.282,41679.0,421.0,4548.0,36710.0,5.4013233747,0.4932177288,438.8944502,45.47830166828011,32.52403831877275,5.97962,406.0,4.9,125.9,23.498064316929508,30.836737602128064,45.66519808094243,17.927960388,7.663163239,14.730241151,13.650933183,0.372319085,0.702389197,5.444836554,7.42261666,24.611560716,5.486574451,202.628,2.3687743056,18.1,4.2845413747,2.255860854,10.6615331883,6.7137766937,14.7890758352,-9.546191248,14.0823785135,29.1011886305,36.5,1576.237,3202.974,6.3,30.3,95.0969007768,15.5041242893,19.6224073036
2021,JU,73.584,87.7556618287,5.0719671008,14.7246684062,20.8156664492,57.8998151772,21.2845183736,53.7331485105,7.44500570311227,89.75395144207268,2.517516701971648,0.0,2.295910053772201,64.34251262832002,9.760469284666776,17.27391233501711,6.695603439,48.7365998498,43.5160563313,1.0517403799,76.2,4.7,68876.35124,4.3174181,44.03,3.052,16.455,24.523,6417.0,1080.0,1212.0,4125.0,4.6936826306,2.5227534931,595.4725616,15.969791858537482,70.51022287714129,3.27708,156.0,4.7,164.5,26.330580081648154,50.32754201082313,23.34187790752872,9.073483852,22.758374752,27.008714646,14.471660686,0.0,11.063810819,0.0,0.0,15.623955246,0.0,32.392,2.2370029637,49.5,3.686999585,2.3128779685,9.646061645,9.0610395706,37.5888262681,-1.5608816091,19.721378449,39.9900528543,47.7,65.521,106.699,5.2,29.17,30.9184271101,5.8431741102,3.2144267833
